Id,Name,Isin,AmfiCode,Rta,RtaCode,AmcCode,LastUpdatedBy,LastUpdatedOnUtc
35726,Mirae Asset Ultra Short Duration Fund - Direct Plan - Growth,INF769K01GK6,148529,KARVY,117UCD1,USD1,Ranjith.Vijayabaskar,1/1/2007 10:00
35727,Mirae Asset Ultra Short Duration Fund - Direct Plan - Idcw Payout,INF769K01GJ8,148532,KARVY,117UCD2,USD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35728,Mirae Asset Ultra Short Duration Fund - Direct Plan - Idcw Reinvestment,INF769K01GL4,148532,KARVY,117UCD2,USD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35729,Mirae Asset Ultra Short Duration Fund - Regular Plan - Idcw Payout,INF769K01GG4,148531,KARVY,117USRD,USRD,Ranjith.Vijayabaskar,1/1/2007 10:00
35730,Mirae Asset Ultra Short Duration Fund - Regular Plan - Idcw Reinvestment,INF769K01GI0,148531,KARVY,117USRD,USRD,Ranjith.Vijayabaskar,1/1/2007 10:00
35731,Mirae Asset Ultra Short Duration Fund - Regular Plan - Growth,INF769K01GH2,148530,KARVY,117USRG,USRG,Ranjith.Vijayabaskar,1/1/2007 10:00
35732,Sundaram Long Term Micro Cap Tax Adv Fund Sr6-10 Yrs Direct Idcw Payout,INF903JA1BA1,141567,KARVY,1769OD1,9OD1,Ranjith.Vijayabaskar,1/1/2007 10:00
35733,Sundaram Long Term Micro Cap Tax Adv Fund Sr6-10 Yrs Direct Growth,INF903JA1AZ0,141564,KARVY,1769ODG,9ODG,Ranjith.Vijayabaskar,1/1/2007 10:00
35734,Sundaram Long Term Micro Cap Tax Adv Fund Sr6-10 Yrs Regular Idcw Payout,INF903JA1AY3,141566,KARVY,1769ODP,9ODP,Ranjith.Vijayabaskar,1/1/2007 10:00
35735,Sundaram Long Term Micro Cap Tax Adv Fund Sr6-10 Yrs Regular Growth,INF903JA1AX5,141565,KARVY,1769OGP,9OGP,Ranjith.Vijayabaskar,1/1/2007 10:00
35762,Iti Banking And Psu Debt Fund Regular Plan Growth,INF00XX01838,148535,KARVY,152BSGP,BSGPG,Ranjith.Vijayabaskar,1/1/2007 10:00
35763,Iti Banking And Psu Debt Fund Regular Plan Idcw Payout,INF00XX01846,148533,KARVY,152BSDP,BSDPD,Ranjith.Vijayabaskar,1/1/2007 10:00
35764,Iti Banking And Psu Debt Fund Regular Plan Idcw Reinvestment,INF00XX01853,148533,KARVY,152BSDP,BSDPR,Ranjith.Vijayabaskar,1/1/2007 10:00
35765,Iti Banking And Psu Debt Fund Direct Plan Growth,INF00XX01861,148534,KARVY,152BSG1,BSG1G,Ranjith.Vijayabaskar,1/1/2007 10:00
35766,Iti Banking And Psu Debt Fund Direct Plan Idcw Payout,INF00XX01879,148536,KARVY,152BSD1,BSD1D,Ranjith.Vijayabaskar,1/1/2007 10:00
35767,Iti Banking And Psu Debt Fund Direct Plan Idcw Reinvestment,INF00XX01887,148536,KARVY,152BSD1,BSD1R,Ranjith.Vijayabaskar,1/1/2007 10:00
35768,Aditya Birla Sun Life Special Opportunities Fund-Normal Plan-Growth,INF209KB1T46,148537,CAMS,B67B,67B,Ranjith.Vijayabaskar,1/1/2007 10:00
35769,Aditya Birla Sun Life Special Opportunities Fund-Normal Plan-Idcw Payout,INF209KB1T53,148538,CAMS,B67A,67A,Ranjith.Vijayabaskar,1/1/2007 10:00
35770,Aditya Birla Sun Life Special Opportunities Fund-Normal Plan-Idcw Reinvestment,INF209KB1T53,148538,CAMS,B67A,67A,Ranjith.Vijayabaskar,1/1/2007 10:00
35772,Aditya Birla Sun Life Special Opportunities Fund-Direct Plan-Growth,INF209KB1T79,148539,CAMS,B67Y,67Y,Ranjith.Vijayabaskar,1/1/2007 10:00
35773,Aditya Birla Sun Life Special Opportunities Fund-Direct Plan-Idcw Payout,INF209KB1T87,148540,CAMS,B67X,67X,Ranjith.Vijayabaskar,1/1/2007 10:00
35774,Aditya Birla Sun Life Special Opportunities Fund-Direct Plan-Idcw Reinvestment,INF209KB1T87,148540,CAMS,B67X,67X,Ranjith.Vijayabaskar,1/1/2007 10:00
35782,Edelweiss Msci India Domestic & World Healthcare 45 Index Fund - Direct Plan - Growth,INF754K01LV5,148555,KARVY,118WHD1,WHD1,Ranjith.Vijayabaskar,1/1/2007 10:00
35783,Edelweiss Msci India Domestic & World Healthcare 45 Index Fund - Direct Plan - Idcw Payout,INF754K01LW3,148556,KARVY,118WHD2,WHD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35784,Edelweiss Msci India Domestic & World Healthcare 45 Index Fund - Direct Plan - Idcw Reinvestment,INF754K01LX1,148556,KARVY,118WHD2,WHD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35785,Edelweiss Msci India Domestic & World Healthcare 45 Index Fund - Regular Plan - Growth,INF754K01LR3,148557,KARVY,118WHRG,WHRG,Ranjith.Vijayabaskar,1/1/2007 10:00
35786,Edelweiss Msci India Domestic & World Healthcare 45 Index Fund - Regular Plan - Idcw Payout,INF754K01LS1,148558,KARVY,118WHDP,WHDP,Ranjith.Vijayabaskar,1/1/2007 10:00
35787,Edelweiss Msci India Domestic & World Healthcare 45 Index Fund - Regular Plan - Idcw Reinvestment,INF754K01LT9,148558,KARVY,118WHDP,WHDP,Ranjith.Vijayabaskar,1/1/2007 10:00
35788,Sbi Floating Rate Debt Fund Direct Plan Growth,INF200KA1R64,148550,CAMS,LD620G,620D1G,Ranjith.Vijayabaskar,1/1/2007 10:00
35789,Sbi Floating Rate Debt Fund Direct Plan Monthly Idcw Reinvestment,INF200KA1R80,148551,CAMS,LD620M,620D1M,Ranjith.Vijayabaskar,1/1/2007 10:00
35790,Sbi Floating Rate Debt Fund Direct Plan Monthly Idcw Payout,INF200KA1R80,148551,CAMS,LD620M,620D1M,Ranjith.Vijayabaskar,1/1/2007 10:00
35792,Sbi Floating Rate Debt Fund Direct Plan Quarterly Idcw Reinvestment,INF200KA1S06,148549,CAMS,LD620Q,620D1Q,Ranjith.Vijayabaskar,1/1/2007 10:00
35793,Sbi Floating Rate Debt Fund Direct Plan Quarterly Idcw Payout,INF200KA1S06,148549,CAMS,LD620Q,620D1Q,Ranjith.Vijayabaskar,1/1/2007 10:00
35795,Sbi Floating Rate Debt Fund Regular Plan Growth,INF200KA1R15,148543,CAMS,L620G,620G,Ranjith.Vijayabaskar,1/1/2007 10:00
35796,Sbi Floating Rate Debt Fund Regular Plan Monthly Idcw Reinvestment,INF200KA1R31,148544,CAMS,L620M,620M,Ranjith.Vijayabaskar,1/1/2007 10:00
35797,Sbi Floating Rate Debt Fund Regular Plan Monthly Idcw Payout,INF200KA1R31,148544,CAMS,L620M,620M,Ranjith.Vijayabaskar,1/1/2007 10:00
35799,Sbi Floating Rate Debt Fund Regular Plan Quarterly Idcw Reinvestment,INF200KA1R56,148546,CAMS,L620Q,620Q,Ranjith.Vijayabaskar,1/1/2007 10:00
35800,Sbi Floating Rate Debt Fund Regular Plan Quarterly Idcw Payout,INF200KA1R56,148546,CAMS,L620Q,620Q,Ranjith.Vijayabaskar,1/1/2007 10:00
35806,Mirae Asset Ultra Short Duration Fund - Direct Plan - Growth,INF769K01GK6,148529,KARVY,117USD1,USD1,Ranjith.Vijayabaskar,1/1/2007 10:00
35807,Mirae Asset Ultra Short Duration Fund - Direct Plan - Idcw Payout,INF769K01GJ8,148532,KARVY,117USD2,USD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35808,Mirae Asset Ultra Short Duration Fund - Direct Plan - Idcw Reinvestment,INF769K01GL4,148532,KARVY,117USD2,USD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35815,Sbi Equity Opportunities Fund-Series 1 - Direct Plan - Growth,INF200KA1RO5,,CAMS,LD448G,D448G,Ranjith.Vijayabaskar,1/1/2007 10:00
35816,Sbi Equity Opportunities Fund-Series 1 - Direct Plan - Idcw Payout,INF200KA1RP2,,CAMS,LD448D,D448D,Ranjith.Vijayabaskar,1/1/2007 10:00
35837,Quant Esg Equity Fund - Direct Plan - Idcw Payout,INF966L01AE2,148563,KARVY,166EFD1,EFD1D,Ranjith.Vijayabaskar,1/1/2007 10:00
35838,Quant Esg Equity Fund - Regular Plan - Idcw Payout,INF966L01AC6,148561,KARVY,166EFDP,EFDPD,Ranjith.Vijayabaskar,1/1/2007 10:00
35839,Quant Esg Equity Fund - Direct Plan - Growth,INF966L01AD4,148564,KARVY,166EFG1,EFG1G,Ranjith.Vijayabaskar,1/1/2007 10:00
35840,Quant Esg Equity Fund - Regular Plan - Growth,INF966L01AB8,148560,KARVY,166EFGP,EFGPG,Ranjith.Vijayabaskar,1/1/2007 10:00
35841,Quant Esg Equity Fund - Regular Plan - Idcw Reinvestment,INF966L01AF9,148561,KARVY,166EFDP,EFDPR,Ranjith.Vijayabaskar,1/1/2007 10:00
35842,Quant Esg Equity Fund - Direct Plan - Idcw Reinvestment,INF966L01AG7,148563,KARVY,166EFD1,EFD1R,Ranjith.Vijayabaskar,1/1/2007 10:00
35850,Nippon India Fixed Horizon Fund - Xxxiii - Series 9 - Growth Plan,INF204KB1JY6,141177,KARVY,RMFVXGPG,VXGPG,Ranjith.Vijayabaskar,1/1/2007 10:00
35851,Sundaram Select Micro Cap Sr 8 - 5 Years Direct Idcw Payout,INF903J014V5,135489,KARVY,176N3D1,N3D1,Ranjith.Vijayabaskar,1/1/2007 10:00
35852,Sundaram Select Micro Cap Sr 8 - 5 Years Direct Growth,INF903J013V7,135490,KARVY,176N3DG,N3DG,Ranjith.Vijayabaskar,1/1/2007 10:00
35853,Sundaram Select Micro Cap Sr 8 - 5 Years Regular  Idcw Payout,INF903J012V9,135491,KARVY,176N3DP,N3DP,Ranjith.Vijayabaskar,1/1/2007 10:00
35854,Sundaram Select Micro Cap Sr 8 - 5 Years Regular Growth,INF903J011V1,135492,KARVY,176N3GP,N3GP,Ranjith.Vijayabaskar,1/1/2007 10:00
35867,L&T Fmp Series Xx - Plan A (1471 Days) - Direct Plan Dividend Payout,INF917K01F10,,CAMS,F20ADD,F,Ranjith.Vijayabaskar,1/1/2007 10:00
35868,L&T Fmp Series Xx - Plan A (1471 Days) - Direct Plan Growth,INF917K01F28,,CAMS,F20AGD,F,Ranjith.Vijayabaskar,1/1/2007 10:00
35869,L&T Fmp Series Xx - Plan A (1471 Days) - Regular Plan Growth,INF917K01F44,,CAMS,F20AGR,F,Ranjith.Vijayabaskar,1/1/2007 10:00
35870,L&T Fmp Series Xx - Plan A (1471 Days) - Regular Plan Dividend Payout,INF917K01F36,,CAMS,F20ADP,F,Ranjith.Vijayabaskar,1/1/2007 10:00
35871,Mahindra Manulife Focused Equity Yojana - Regular Plan - Growth,INF174V01AD4,148571,CAMS,MMMFERG,MFERG,Ranjith.Vijayabaskar,1/1/2007 10:00
35872,Mahindra Manulife Focused Equity Yojana - Regular Plan - Idcw Reinvestment,INF174V01AE2,148566,CAMS,MMMFERD,MFERD,Ranjith.Vijayabaskar,1/1/2007 10:00
35873,Mahindra Manulife Focused Equity Yojana - Regular Plan - Idcw Payout,INF174V01AE2,148566,CAMS,MMMFERD,MFERD,Ranjith.Vijayabaskar,1/1/2007 10:00
35875,Mahindra Manulife Focused Equity Yojana - Direct Plan - Growth,INF174V01AG7,148567,CAMS,MMMFEDG,MFEDG,Ranjith.Vijayabaskar,1/1/2007 10:00
35876,Mahindra Manulife Focused Equity Yojana - Direct Plan - Idcw Reinvestment,INF174V01AH5,148569,CAMS,MMMFEDD,MFEDD,Ranjith.Vijayabaskar,1/1/2007 10:00
35877,Mahindra Manulife Focused Equity Yojana - Direct Plan - Idcw Payout,INF174V01AH5,148569,CAMS,MMMFEDD,MFEDD,Ranjith.Vijayabaskar,1/1/2007 10:00
35879,Mirae Asset Esg Sector Leaders Fund Of Fund Direct Plan - Growth,INF769K01GQ3,148574,KARVY,117SLD1,SLD1,Ranjith.Vijayabaskar,1/1/2007 10:00
35880,Mirae Asset Esg Sector Leaders Fund Of Fund Direct Plan - Idcw Payout,INF769K01GP5,148575,KARVY,117SLD2,SLD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35881,Mirae Asset Esg Sector Leaders Fund Of Fund Direct Plan - Idcw Reinvestment,INF769K01GR1,148575,KARVY,117SLD2,SLD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35882,Mirae Asset Esg Sector Leaders Fund Of Fund Regular Plan - Idcw Payout,INF769K01GM2,148573,KARVY,117SLRD,SLRD,Ranjith.Vijayabaskar,1/1/2007 10:00
35883,Mirae Asset Esg Sector Leaders Fund Of Fund Regular Plan - Idcw Reinvestment,INF769K01GO8,148573,KARVY,117SLRD,SLRD,Ranjith.Vijayabaskar,1/1/2007 10:00
35884,Mirae Asset Esg Sector Leaders Fund Of Fund Regular Plan - Growth,INF769K01GN0,148576,KARVY,117SLRG,SLRG,Ranjith.Vijayabaskar,1/1/2007 10:00
35886,Aditya Birla Sun Life Fixed Term Plan - Series Sy (1259 Days) - Normal Dividend Payout,INF209KB1U19,,CAMS,B1450A,1450A,Ranjith.Vijayabaskar,1/1/2007 10:00
35887,Aditya Birla Sun Life Fixed Term Plan - Series Sy (1259 Days) - Growth,INF209KB1U01,,CAMS,B1450B,1450B,Ranjith.Vijayabaskar,1/1/2007 10:00
35888,Aditya Birla Sun Life Fixed Term Plan - Series Sy (1259 Days) - Direct Dividend Payout,INF209KB1U35,,CAMS,B1450X,1450X,Ranjith.Vijayabaskar,1/1/2007 10:00
35889,Aditya Birla Sun Life Fixed Term Plan - Series Sy (1259 Days) - Direct Growth,INF209KB1U27,,CAMS,B1450Y,1450Y,Ranjith.Vijayabaskar,1/1/2007 10:00
35898,Hdfc Growth Opportunities Fund - Regular Plan - Idcw Reinvestment,INF179KA1RU9,130497,CAMS,HGFDPD,GFDPD,Ranjith.Vijayabaskar,1/1/2007 10:00
35900,Sundaram Hybrid Fund Sr U Direct Growth,INF903JA1AE5,141253,KARVY,1769FDG,9FDG,Ranjith.Vijayabaskar,1/1/2007 10:00
35901,Sundaram Hybrid Fund Sr U Direct Half Yearly Idcw Payout,INF903JA1AF2,141254,KARVY,1769FDH,9FDH,Ranjith.Vijayabaskar,1/1/2007 10:00
35902,Sundaram Hybrid Fund Sr U Regular Growth,INF903JA1AB1,141255,KARVY,1769FGP,9FGP,Ranjith.Vijayabaskar,1/1/2007 10:00
35903,Sundaram Hybrid Fund Sr U Regular Half Yearly Idcw Payout,INF903JA1AC9,141251,KARVY,1769FHD,9FHD,Ranjith.Vijayabaskar,1/1/2007 10:00
35904,Sundaram Hybrid Fund Sr U Regular Yearly Idcw Payout,INF903JA1AD7,141252,KARVY,1769FYD,9FYD,Ranjith.Vijayabaskar,1/1/2007 10:00
35912,Nippon India Fixed Horizon Fund - Xlii - Series 7 -Regular Plan- Growth,INF204KB19W2,,KARVY,RMFHFGP,HFGP,Ranjith.Vijayabaskar,1/1/2007 10:00
35913,Nippon India Fixed Horizon Fund - Xlii - Series 7  -Regular Plan- Idcw Payout,INF204KB10X9,,KARVY,RMFHFDP,HFDP,Ranjith.Vijayabaskar,1/1/2007 10:00
35914,Nippon India Fixed Horizon Fund - Xlii - Series 7 - Direct Plan -Growth,INF204KB11X7,,KARVY,RMFHFAG,HFAG,Ranjith.Vijayabaskar,1/1/2007 10:00
35915,Nippon India Fixed Horizon Fund - Xlii - Series 7- Direct Plan- Idcw Payout,INF204KB12X5,,KARVY,RMFHFAD,HFAD,Ranjith.Vijayabaskar,1/1/2007 10:00
35930,Sundaram Select Micro Cap Sr 9 - 5 Years Direct Idcw Payout,INF903J018V6,135568,KARVY,176N4D1,N4D1,Ranjith.Vijayabaskar,1/1/2007 10:00
35931,Sundaram Select Micro Cap Sr 9 - 5 Years Direct Growth,INF903J017V8,135567,KARVY,176N4DG,N4DG,Ranjith.Vijayabaskar,1/1/2007 10:00
35932,Sundaram Select Micro Cap Sr 9 - 5 Years Regular Idcw Payout,INF903J016V0,135570,KARVY,176N4DP,N4DP,Ranjith.Vijayabaskar,1/1/2007 10:00
35933,Sundaram Select Micro Cap Sr 9 - 5 Years Regular Growth,INF903J015V2,135569,KARVY,176N4GP,N4GP,Ranjith.Vijayabaskar,1/1/2007 10:00
35940,Uti Focussed Equity Fund Series V (1102 Days)-Direct Plan - Idcw Payout,INF789FC1X15,141988,KARVY,108FVD1,668,Ranjith.Vijayabaskar,1/1/2007 10:00
35941,Uti Focussed Equity Fund Series V (1102 Days)-Direct Plan - Growth,INF789FC1X23,141987,KARVY,108FVG1,668,Ranjith.Vijayabaskar,1/1/2007 10:00
35956,Dsp Value Fund - Regular Plan - Growth,INF740KA1PM0,148594,CAMS,D607,607,Ranjith.Vijayabaskar,1/1/2007 10:00
35957,Dsp Value Fund - Regular Plan - Idcw Payout,INF740KA1PN8,148597,CAMS,D608,608,Ranjith.Vijayabaskar,1/1/2007 10:00
35958,Dsp Value Fund - Regular Plan - Idcw Reinvestment,INF740KA1PN8,148597,CAMS,D608,608,Ranjith.Vijayabaskar,1/1/2007 10:00
35960,Dsp Value Fund - Direct Plan - Growth,INF740KA1PP3,148595,CAMS,D875,875,Ranjith.Vijayabaskar,1/1/2007 10:00
35961,Dsp Value Fund - Direct Plan - Idcw Payout,INF740KA1PQ1,148596,CAMS,D876,876,Ranjith.Vijayabaskar,1/1/2007 10:00
35962,Dsp Value Fund - Direct Plan - Idcw Reinvestment,INF740KA1PQ1,148596,CAMS,D876,876,Ranjith.Vijayabaskar,1/1/2007 10:00
35964,Kotak Esg Opportunities Fund-Direct Plan - Growth,INF174KA1FI4,148606,CAMS,K489D,K489D,Ranjith.Vijayabaskar,1/1/2007 10:00
35966,Kotak Esg Opportunities Fund-Direct Plan - Idcw Reinvestment,INF174KA1FJ2,,CAMS,K490D,K490D,Ranjith.Vijayabaskar,1/1/2007 10:00
35967,Kotak Esg Opportunities Fund-Direct Plan - Idcw Payout,INF174KA1FJ2,,CAMS,K490D,K490D,Ranjith.Vijayabaskar,1/1/2007 10:00
35968,Kotak Esg Opportunities Fund-Regular Plan - Growth,INF174KA1FF0,148602,CAMS,K489,K489,Ranjith.Vijayabaskar,1/1/2007 10:00
35970,Kotak Esg Opportunities Fund-Regular Plan - Idcw Reinvestment,INF174KA1FG8,,CAMS,K490,K490,Ranjith.Vijayabaskar,1/1/2007 10:00
35971,Kotak Esg Opportunities Fund-Regular Plan - Idcw Payout,INF174KA1FG8,,CAMS,K490,K490,Ranjith.Vijayabaskar,1/1/2007 10:00
35972,Icici Prudential Quant Fund - Regular Plan -  Growth,INF109KC1O33,148598,CAMS,P3437,QUANT,Ranjith.Vijayabaskar,1/1/2007 10:00
35973,Icici Prudential Quant Fund - Regular Plan -  Idcw Reinvestment,INF109KC1O41,148599,CAMS,P3438,QUANT,Ranjith.Vijayabaskar,1/1/2007 10:00
35974,Icici Prudential Quant Fund - Regular Plan -  Idcw Payout,INF109KC1O41,148599,CAMS,P3438,QUANT,Ranjith.Vijayabaskar,1/1/2007 10:00
35976,Icici Prudential Quant Fund - Direct Plan - Growth,INF109KC1O66,148600,CAMS,P9639,QUANT,Ranjith.Vijayabaskar,1/1/2007 10:00
35977,Icici Prudential Quant Fund - Direct Plan - Idcw Reinvestment,INF109KC1O74,148601,CAMS,P9640,QUANT,Ranjith.Vijayabaskar,1/1/2007 10:00
35978,Icici Prudential Quant Fund - Direct Plan - Idcw Payout,INF109KC1O74,148601,CAMS,P9640,QUANT,Ranjith.Vijayabaskar,1/1/2007 10:00
35981,Invesco India - Invesco Global Consumer Trends Fund Of Fund - Regular Plan Growth,INF205KA1247,148613,KARVY,120GCGP,GCGP,Ranjith.Vijayabaskar,1/1/2007 10:00
35982,Invesco India - Invesco Global Consumer Trends Fund Of Fund - Regular Plan Idcw Payout,INF205KA1239,148612,KARVY,120GCDP,GCDP,Ranjith.Vijayabaskar,1/1/2007 10:00
35983,Invesco India - Invesco Global Consumer Trends Fund Of Fund - Regular Plan Idcw Reinvestment,INF205KA1254,148612,KARVY,120GCDP,GCDP,Ranjith.Vijayabaskar,1/1/2007 10:00
35984,Invesco India - Invesco Global Consumer Trends Fund Of Fund - Direct Plan Idcw Payout,INF205KA1262,148615,KARVY,120GCD2,GCD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35985,Invesco India - Invesco Global Consumer Trends Fund Of Fund - Direct Plan Idcw Reinvestment,INF205KA1288,148615,KARVY,120GCD2,GCD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35986,Invesco India - Invesco Global Consumer Trends Fund Of Fund - Direct Plan Growth,INF205KA1270,148614,KARVY,120GCD1,GCD1,Ranjith.Vijayabaskar,1/1/2007 10:00
35987,Mirae Asset Banking And Financial Services Fund - Regular Plan - Growth,INF769K01GU5,148621,KARVY,117BFRG,BFRG,Ranjith.Vijayabaskar,1/1/2007 10:00
35988,Mirae Asset Banking And Financial Services Fund - Regular Plan - Idcw Payout,INF769K01GT7,148622,KARVY,117BFRD,BFRD,Ranjith.Vijayabaskar,1/1/2007 10:00
35989,Mirae Asset Banking And Financial Services Fund - Regular Plan - Idcw Reinvestment,INF769K01GV3,148622,KARVY,117BFRD,BFRD,Ranjith.Vijayabaskar,1/1/2007 10:00
35990,Mirae Asset Banking And Financial Services Fund - Direct Plan - Growth,INF769K01GX9,148623,KARVY,117BFD1,BFD1,Ranjith.Vijayabaskar,1/1/2007 10:00
35991,Mirae Asset Banking And Financial Services Fund - Direct Plan - Idcw Payout,INF769K01GW1,148624,KARVY,117BFD2,BFD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35992,Mirae Asset Banking And Financial Services Fund - Direct Plan - Idcw Reinvestment,INF769K01GY7,148624,KARVY,117BFD2,BFD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35993,Baroda Banking And Psu Bond Fund - Direct Plan Monthly Idcw Payout,INF955L01KF1,148629,KARVY,107BPD1,BPD1,Ranjith.Vijayabaskar,1/1/2007 10:00
35994,Baroda Banking And Psu Bond Fund - Direct Plan Monthly Idcw Reinvestment,INF955L01KG9,148629,KARVY,107BPD1,BPD1,Ranjith.Vijayabaskar,1/1/2007 10:00
35995,Baroda Banking And Psu Bond Fund - Direct Plan Growth,INF955L01KC8,148628,KARVY,107BPD2,BPD2,Ranjith.Vijayabaskar,1/1/2007 10:00
35996,Baroda Banking And Psu Bond Fund - Direct Plan Quarterly Idcw Payout,INF955L01KD6,148630,KARVY,107BPD3,BPD3,Ranjith.Vijayabaskar,1/1/2007 10:00
35997,Baroda Banking And Psu Bond Fund - Direct Plan Quarterly Idcw Reinvestment,INF955L01KE4,148630,KARVY,107BPD3,BPD3,Ranjith.Vijayabaskar,1/1/2007 10:00
35998,Baroda Banking And Psu Bond Fund - Regular Plan Growth,INF955L01JX6,148625,KARVY,107BPGP,BPGP,Ranjith.Vijayabaskar,1/1/2007 10:00
35999,Baroda Banking And Psu Bond Fund - Regular Plan Monthly Idcw Payout,INF955L01KA2,148626,KARVY,107BPMD,BPMD,Ranjith.Vijayabaskar,1/1/2007 10:00
36000,Baroda Banking And Psu Bond Fund - Regular Plan Monthly Idcw Reinvestment,INF955L01KB0,148626,KARVY,107BPMD,BPMD,Ranjith.Vijayabaskar,1/1/2007 10:00
36001,Baroda Banking And Psu Bond Fund - Regular Plan Quarterly Idcw Payout,INF955L01JY4,148627,KARVY,107BPQD,BPQD,Ranjith.Vijayabaskar,1/1/2007 10:00
36002,Baroda Banking And Psu Bond Fund - Regular Plan Quarterly Idcw Reinvestment,INF955L01JZ1,148627,KARVY,107BPQD,BPQD,Ranjith.Vijayabaskar,1/1/2007 10:00
36003,Union Hybrid Equity Fund - Direct Plan - Growth,INF582M01GY0,148592,CAMS,UKHEDG,HEDG,Ranjith.Vijayabaskar,1/1/2007 10:00
36004,Union Hybrid Equity Fund - Direct Plan - Idcw Reinvestment,INF582M01GZ7,148593,CAMS,UKHEDDR,HEDDR,Ranjith.Vijayabaskar,1/1/2007 10:00
36005,Union Hybrid Equity Fund - Direct Plan - Idcw Payout,INF582M01HA8,148593,CAMS,UKHEDDP,HEDDP,Ranjith.Vijayabaskar,1/1/2007 10:00
36006,Union Hybrid Equity Fund - Regular Plan - Growth,INF582M01HC4,148591,CAMS,UKHERG,HERG,Ranjith.Vijayabaskar,1/1/2007 10:00
36007,Union Hybrid Equity Fund - Regular Plan - Idcw Reinvestment,INF582M01HD2,148590,CAMS,UKHERDR,HERDR,Ranjith.Vijayabaskar,1/1/2007 10:00
36008,Union Hybrid Equity Fund - Regular Plan - Idcw Payout,INF582M01HE0,148590,CAMS,UKHERDP,HERDP,Ranjith.Vijayabaskar,1/1/2007 10:00
36009,Hdfc Dividend Yield Fund - Regular Plan - Growth Option,INF179KC1AR9,148610,CAMS,HDYRGR,DYRGR,Ranjith.Vijayabaskar,1/1/2007 10:00
36010,Hdfc Dividend Yield Fund - Regular Plan - Idcw Payout Option,INF179KC1AS7,148611,CAMS,HDYRDP,DYRDP,Ranjith.Vijayabaskar,1/1/2007 10:00
36011,Hdfc Dividend Yield Fund - Regular Plan - Idcw Reinvestment Option,INF179KC1AS7,148611,CAMS,HDYRDP,DYRDP,Ranjith.Vijayabaskar,1/1/2007 10:00
36012,Hdfc Dividend Yield Fund - Regular Plan - Idcw Reinvestment Option,INF179KC1AT5,148611,CAMS,HDYRDR,DYRDR,Ranjith.Vijayabaskar,1/1/2007 10:00
36013,Hdfc Dividend Yield Fund - Direct Plan - Growth Option,INF179KC1AO6,148609,CAMS,HDYDGR,DYDGR,Ranjith.Vijayabaskar,1/1/2007 10:00
36014,Hdfc Dividend Yield Fund - Direct Plan - Idcw Payout Option,INF179KC1AP3,148608,CAMS,HDYDDP,DYDDP,Ranjith.Vijayabaskar,1/1/2007 10:00
36015,Hdfc Dividend Yield Fund - Direct Plan - Idcw Reinvestment Option,INF179KC1AP3,148608,CAMS,HDYDDP,DYDDP,Ranjith.Vijayabaskar,1/1/2007 10:00
36016,Hdfc Dividend Yield Fund - Direct Plan - Idcw Reinvestment Option,INF179KC1AQ1,148608,CAMS,HDYDDR,DYDDR,Ranjith.Vijayabaskar,1/1/2007 10:00
36017,Iti Large Cap Fund Regular Plan Growth,INF00XX01770,,KARVY,152LCGP,LCGP,Ranjith.Vijayabaskar,1/1/2007 10:00
36018,Iti Large Cap Fund Regular Plan Idcw Payout,INF00XX01788,,KARVY,152LCDP,LCDP,Ranjith.Vijayabaskar,1/1/2007 10:00
36019,Iti Large Cap Fund Regular Plan Idcw Reinvestment,INF00XX01796,,KARVY,152LCDP,LCDP,Ranjith.Vijayabaskar,1/1/2007 10:00
36020,Iti Large Cap Fund Direct Plan Growth,INF00XX01804,,KARVY,152LCG1,LCG1,Ranjith.Vijayabaskar,1/1/2007 10:00
36021,Iti Large Cap Fund Direct Plan Idcw Payout,INF00XX01812,,KARVY,152LCD1,LCD1,Ranjith.Vijayabaskar,1/1/2007 10:00
36022,Iti Large Cap Fund Direct Plan Idcw Reinvestment,INF00XX01820,,KARVY,152LCD1,LCD1,Ranjith.Vijayabaskar,1/1/2007 10:00
36023,Uti Small Cap Fund - Direct Idcw Payout,INF789F1AUR9,148619,KARVY,108SPD1,751,Ranjith.Vijayabaskar,1/1/2007 10:00
36024,Uti Small Cap Fund - Regular Idcw Payout,INF789F1AUP3,148616,KARVY,108SPDP,751,Ranjith.Vijayabaskar,1/1/2007 10:00
36025,Uti Small Cap Fund - Direct Growth Plan,INF789F1AUQ1,148618,KARVY,108SPG1,751,Ranjith.Vijayabaskar,1/1/2007 10:00
36026,Uti Small Cap Fund - Regular Growth Plan,INF789F1AUO6,148617,KARVY,108SPGP,751,Ranjith.Vijayabaskar,1/1/2007 10:00
